@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement-V'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
1,0,0,0,0,0,0,0,0,2019-12-15,47.53,79,2.62,17.58,11.48,13.85,0.65,41.13,10.29,73,Satisfactory
0,0,0,0,0,0,0,0,1,2020-05-10,16.51,58.2,0.85,24.04,13.44,9.09,0.11,24.02,9.44,46,Good
1,0,0,0,0,0,0,0,0,2019-12-17,67.15,107.1,4.36,25.62,17.18,19.74,0.84,47.84,9.82,96,Satisfactory
0,0,0,0,0,0,1,0,0,2020-06-30,14,35.85,6.25,12.29,18.12,9.64,0.37,24.59,10.75,47,Good
0,0,0,0,0,0,0,0,1,2019-02-07,118.36,278.92,58.1,85.31,92.62,22.25,1.57,53.62,9.11,283,Poor
0,0,0,1,0,0,0,0,0,2017-12-09,165.76,268.35,60.14,70.14,9.06,57.73,1.77,68.58,17.98,312,'Very Poor'
0,0,0,0,0,0,0,1,0,2020-03-30,35.36,92.03,7.69,55.75,24.29,12.52,0.53,15.52,3.92,92,Satisfactory
0,0,0,0,0,1,0,0,0,2015-10-28,81.18,97.96,2.98,0.67,2.5,11.17,1.28,44.62,5.91,227,Poor
0,0,0,1,0,0,0,0,0,2019-07-31,30.22,76.67,10.23,26.45,24.98,33.79,0.93,31.25,18.71,90,Satisfactory
0,0,1,0,0,0,0,0,0,2020-05-10,24.15,70.6,1.28,12.1,7.2,33.88,0.67,18.29,0.3,77,Satisfactory
1,0,0,0,0,0,0,0,0,2019-12-25,84.51,120.22,1.73,13.16,8.41,14.6,0.95,54,3.31,194,Moderate
0,0,0,1,0,0,0,0,0,2020-06-02,45.9,98.32,7.25,24.78,19.94,35.78,0.92,50.06,21.26,123,Moderate
0,0,0,0,0,1,0,0,0,2019-10-24,22.53,43.48,5.57,19.81,12.99,13.38,0.6,12.59,2.99,72,Satisfactory
1,0,0,0,0,0,0,0,0,2019-12-28,57.09,88.15,2.19,15.8,10.17,15.74,0.78,35.44,2.46,79,Satisfactory
1,0,0,0,0,0,0,0,0,2019-12-29,74.45,110.95,1.54,12.5,7.89,16.66,0.75,59.61,2.28,133,Moderate
1,0,0,0,0,0,0,0,0,2019-12-30,59.42,90.44,1.63,12.73,8.09,14.39,0.92,63.08,6.68,131,Moderate
1,0,0,0,0,0,0,0,0,2019-12-31,49.5,80.8,1.67,12.64,8.05,14.44,0.64,64.8,1.44,87,Satisfactory
1,0,0,0,0,0,0,0,0,2020-01-01,59.64,88.85,1.67,12.12,7.81,14.99,0.77,57.26,3.38,96,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-11,14.16,42.72,2.58,11.66,8.18,34.48,0.53,22.93,0.64,42,Good
0,0,0,1,0,0,0,0,0,2020-05-18,101.02,192.68,11.31,34.76,29.28,28.97,1.12,53.55,17.66,222,Poor
1,0,0,0,0,0,0,0,0,2020-01-04,22.79,38.35,2.27,18.79,11.83,14.34,0.64,23.59,5.88,47,Good
1,0,0,0,0,0,0,0,0,2020-01-05,37.81,56.66,1.73,12.98,8.31,20.69,0.63,36.53,1.94,55,Satisfactory
0,0,0,0,0,1,0,0,0,2019-12-26,62.79,114.8,9.47,33.93,24.52,13.26,0.75,29.67,3.18,128,Moderate
0,0,1,0,0,0,0,0,0,2020-06-03,16.71,55.63,2.54,9.17,6.52,24.7,0.2,27.44,0.28,67,Satisfactory
0,0,0,1,0,0,0,0,0,2018-08-01,55.77,195.09,19.92,26.14,32.34,38.58,0.94,29.94,22.32,155,Moderate
0,0,0,0,0,1,0,0,0,2018-03-31,50.15,112.36,3.36,41.99,24.83,16.41,0.83,49.61,6.17,110,Moderate
1,0,0,0,0,0,0,0,0,2020-01-10,51.22,84.62,3.18,21.49,14.02,17.07,0.67,36.26,4.41,70,Satisfactory
0,0,0,0,0,0,0,0,1,2019-02-26,52.58,169.83,8.1,28.68,21.83,13.21,0.89,1.55,2.85,148,Moderate
0,0,0,0,0,1,0,0,0,2018-04-03,51.35,97.31,4.2,40.96,24.93,16.65,0.78,41,6.65,99,Satisfactory
0,0,0,0,0,1,0,0,0,2019-08-19,25.94,75.83,7.42,30.57,21.82,27.35,0.37,15.29,6.69,85,Satisfactory
0,0,0,0,0,1,0,0,0,2018-03-24,59.91,149.81,12.22,63.27,43.32,25.07,1.05,39.62,17.29,131,Moderate
0,0,0,0,0,1,0,0,0,2020-03-15,32.03,81.84,10.48,27.55,21.68,13.87,0.49,22.61,12.18,82,Satisfactory
0,0,0,0,0,1,0,0,0,2018-10-08,64.44,144.33,6.46,40.33,25.58,15.8,0.56,28.65,35.14,130,Moderate
0,0,0,0,0,1,0,0,0,2015-09-10,45.64,44.89,7.06,28.96,25.58,24.8,0.73,24.69,7.84,76,Satisfactory
0,0,0,0,0,0,0,0,1,2019-01-15,76.5,269.04,18.07,63.35,48.39,10.91,1.24,64.29,9.25,281,Poor
0,0,0,0,0,0,0,0,1,2019-08-13,38.76,100.88,11.89,29.49,25.35,11.8,1.04,9.43,21.26,101,Moderate
0,0,0,0,0,1,0,0,0,2017-03-10,30.97,89.71,8.47,24.09,8.42,13.14,0.12,42.43,1.05,113,Moderate
0,0,0,0,0,1,0,0,0,2017-03-05,31.06,69.14,7.81,19.79,6.75,15.43,0.14,55.32,0.92,102,Moderate
0,0,0,0,0,0,1,0,0,2019-12-06,71.72,143.09,46.68,46.56,92.79,25.75,0.97,32.72,21.59,183,Moderate
0,0,0,0,0,1,0,0,0,2019-06-22,24.75,40.82,1.95,15.01,9.47,11.75,0.36,33.89,3.9,60,Satisfactory
1,0,0,0,0,0,0,0,0,2020-01-24,61.4,96.6,2.53,15.34,10.21,18.05,0.73,43.29,2.14,101,Moderate
0,0,0,0,0,1,0,0,0,2017-11-14,58.41,118.47,10.25,39.01,28.97,19.2,0.83,44.16,30.87,111,Moderate
0,0,0,0,0,1,0,0,0,2016-02-10,62,99.08,5.91,12.15,16.68,10.28,0.92,46.72,6.47,137,Moderate
0,0,1,0,0,0,0,0,0,2020-01-30,26.33,65.41,4.78,11.56,9.73,52.34,0.46,9.77,0.15,76,Satisfactory
0,0,0,0,0,1,0,0,0,2016-10-21,59.04,100.29,12.44,71.09,21.95,39.49,0.51,35.03,3.11,102,Moderate
1,0,0,0,0,0,0,0,0,2020-01-29,29.98,51.68,2.24,9.21,6.72,17.48,0.52,32.35,0.36,59,Satisfactory
0,0,0,0,0,0,0,0,1,2019-07-21,20.21,48.5,2.79,12.57,8.96,7.2,0.44,24.05,6.87,57,Satisfactory
0,0,0,1,0,0,0,0,0,2019-03-28,116.55,260.26,55.47,60.18,81.85,34.47,1.76,48.44,46.43,245,Poor
0,0,0,1,0,0,0,0,0,2019-04-18,38.92,91.55,15.97,39.07,35.02,26.28,1.01,50.12,16.68,104,Moderate
0,0,0,1,0,0,0,0,0,2019-06-05,73.35,208.72,14.43,42.68,36.36,35.7,1.29,59.78,20.62,190,Moderate
0,0,0,0,0,1,0,0,0,2016-02-14,58.29,100.33,5.07,7.93,11.66,10.3,0.94,38.25,5.71,120,Moderate
1,0,0,0,0,0,0,0,0,2020-02-04,27.24,49.64,3.19,14.18,10.14,14.24,0.52,32.33,0.82,54,Satisfactory
0,0,0,0,0,0,0,0,1,2019-03-26,24.49,64.93,13.33,30.89,27.27,6.13,0.7,8.37,7.01,81,Satisfactory
0,0,0,1,0,0,0,0,0,2018-08-07,44.54,110.19,18.64,26.15,31.04,40.11,0.98,32.06,24.7,123,Moderate
0,0,0,1,0,0,0,0,0,2018-11-03,159.56,298.85,21.22,47.39,45.59,48.63,1.43,45.43,35.39,353,'Very Poor'
0,0,0,1,0,0,0,0,0,2020-05-02,34.67,107.36,12.81,14.36,19.49,33.93,0.76,60.45,6.42,127,Moderate
0,0,0,0,0,1,0,0,0,2019-06-21,28.11,64.68,2.89,16.83,11,7.62,0.42,29.42,5.71,65,Satisfactory
0,0,0,0,0,0,0,0,1,2019-06-11,37.53,113.19,8.34,49.11,32.91,3.74,0.74,24.99,13.34,99,Satisfactory
0,0,0,0,0,1,0,0,0,2018-05-20,38.59,106.87,2.41,29.22,17.35,12.49,0.62,62.1,3.35,117,Moderate
0,0,0,0,0,0,0,1,0,2020-06-24,25.62,55.48,22.42,25.52,33.97,2.74,0.77,28.08,3.5,84,Satisfactory
0,0,0,1,0,0,0,0,0,2015-09-24,63.06,187.9,40.7,39.16,72.85,18.24,1.21,48.78,8.95,175,Moderate
0,0,0,0,0,0,0,0,1,2019-07-04,33.55,139.81,11.72,40.73,31.2,7.02,0.68,11.12,11.15,132,Moderate
0,0,0,0,0,1,0,0,0,2016-04-12,48.99,87.94,12.85,34.56,37.07,19.29,1.61,41,4.45,117,Moderate
0,0,0,0,0,0,1,0,0,2020-04-13,24.5,48.39,4.29,7.64,11.98,14.12,0.38,42.03,5.65,65,Satisfactory
0,0,0,0,0,1,0,0,0,2017-04-04,43.52,105.3,9.33,30.44,8.9,15.11,0.14,55.87,0.92,123,Moderate
0,0,0,0,0,0,0,0,1,2018-03-02,54.86,138.5,12.4,49.57,36.46,15.31,0.77,31.66,14.59,124,Moderate
0,0,0,1,0,0,0,0,0,2019-07-21,50.57,105.55,23.14,33.89,40.01,37.02,1.39,32.04,27.75,123,Moderate
0,0,1,0,0,0,0,0,0,2019-12-24,67.27,132.94,10.35,13.21,15.23,36.41,0.72,8.48,0.21,110,Moderate
0,0,0,0,0,0,1,0,0,2020-06-11,6.99,21.41,4.03,9.52,13.74,8.14,0.37,18.87,16.39,32,Good
0,0,0,1,0,0,0,0,0,2019-05-18,44.28,106.51,11.87,33.79,29.15,39.74,1.04,45.46,20.4,176,Moderate
0,0,0,0,0,1,0,0,0,2016-05-26,42.25,44.45,9.96,22.65,24.95,21.38,0.52,22.3,1.08,147,Moderate
0,0,0,0,0,0,0,0,1,2016-07-29,23.4,81.96,15.24,29.87,25.91,11.19,1.11,20.92,12.52,79,Satisfactory
1,0,0,0,0,0,0,0,0,2020-02-25,24.86,47.43,2.38,10.73,7.64,12.94,0.61,39.9,0.5,53,Satisfactory
1,0,0,0,0,0,0,0,0,2020-02-26,31.28,59.42,2.46,13.15,8.99,15.78,0.81,40.48,1.57,78,Satisfactory
0,0,0,0,0,1,0,0,0,2017-11-12,57.58,109.26,8.88,42.84,29.99,15.71,0.74,53.74,33.38,123,Moderate
0,0,1,0,0,0,0,0,0,2019-12-28,77.1,156.58,12.15,11.78,14.9,25.82,0.69,6.12,0.24,127,Moderate
0,0,0,0,0,0,0,0,1,2019-07-25,29.61,81.88,9.2,35.82,26.53,5.46,1.05,16.25,10.06,100,Satisfactory
0,0,0,0,0,0,0,1,0,2020-04-04,54.28,99.59,48.09,48.52,53.03,12.07,1.47,22.33,3.72,125,Moderate
0,0,1,0,0,0,0,0,0,2020-06-11,25.59,71.11,2.02,10.68,7.22,28.25,0.3,44.57,4.4,78,Satisfactory
0,0,0,0,0,0,0,0,1,2019-06-21,28.8,66.8,11.94,41.36,31.71,4.09,0.82,21.5,14.08,86,Satisfactory
0,0,0,0,0,1,0,0,0,2019-07-28,13.46,32.98,2.38,11.57,8.08,7.3,0.36,19.12,0.66,47,Good
0,0,0,0,0,1,0,0,0,2018-09-21,37.91,78.9,5.26,27.55,17.69,22.26,0.38,21.72,6.3,91,Satisfactory
0,0,0,1,0,0,0,0,0,2018-07-23,32.39,69.73,14.28,28.74,29.43,39.3,0.81,26.11,23.1,80,Satisfactory
0,0,0,1,0,0,0,0,0,2020-06-19,57.6,205.56,6.58,17.78,15.57,27.96,0.86,40.95,14.04,132,Moderate
1,0,0,0,0,0,0,0,0,2020-03-09,12.37,22.79,3.17,9.77,7.78,9.65,0.54,19.25,0.69,42,Good
0,0,1,0,0,0,0,0,0,2020-04-06,20.93,47.96,1.66,10.91,6.06,46,0.41,22.15,0.82,41,Good
0,0,0,0,0,1,0,0,0,2019-08-08,12.45,31.7,3.46,19.4,12.81,14.56,0.42,14.47,1.06,47,Good
1,0,0,0,0,0,0,0,0,2020-03-15,25.83,45.42,2.21,7.94,6.02,9.82,0.47,28.67,0.78,48,Good
0,0,0,1,0,0,0,0,0,2018-09-05,39.77,101.8,21.85,30.63,37.55,29.56,1.04,20.64,31.65,108,Moderate
0,0,1,0,0,0,0,0,0,2019-12-17,61.95,101.09,4.68,12.21,9.97,37.32,0.53,4.85,0.14,89,Satisfactory
0,0,0,0,0,1,0,0,0,2019-07-02,17.75,29.98,2.93,14.34,8.62,9.48,0.36,17.96,1.12,36,Good
0,0,0,0,0,1,0,0,0,2018-02-15,52.88,118.54,6.74,48.93,29.9,23.72,0.84,46.88,13.04,113,Moderate
1,0,0,0,0,0,0,0,0,2020-03-20,15.23,28.92,2.14,7.4,5.67,10.07,0.49,28.78,0.51,43,Good
0,0,0,1,0,0,0,0,0,2018-07-26,32.22,57.98,16.81,25.1,28.9,38.33,0.89,18.6,25.4,90,Satisfactory
1,0,0,0,0,0,0,0,0,2020-03-23,26.01,50.98,1.54,4.65,3.73,8.62,0.45,29.73,0.33,51,Satisfactory
1,0,0,0,0,0,0,0,0,2020-03-24,17.19,39.17,1.39,4.81,3.69,7.58,0.46,28.52,0.42,47,Good
0,0,0,0,0,0,0,0,1,2018-03-24,54.05,115.06,4.25,31.7,20.32,12.93,0.65,25.26,6.07,116,Moderate
0,0,0,0,0,1,0,0,0,2019-05-21,43.6,114.83,2.23,20.39,12.46,13.28,0.5,53.16,7.83,111,Moderate
0,0,0,0,1,0,0,0,0,2020-04-04,34.18,61.47,5.55,12.52,9.22,35.59,0.52,58.64,2.69,93,Satisfactory
0,0,0,0,0,0,0,0,1,2019-05-05,65.23,220.1,6.93,42.18,28.07,26.72,0.95,32.99,3.88,160,Moderate
0,0,0,0,0,0,0,0,1,2019-03-13,42.54,133.44,11.91,51.99,37.33,9.45,0.71,15.38,2.69,121,Moderate
0,0,0,0,0,0,0,0,1,2019-05-31,37.1,107.98,6.56,31.49,22.21,4.8,0.77,24.16,6.07,103,Moderate
0,0,0,1,0,0,0,0,0,2017-11-02,160.69,227.41,26.09,47.7,56.86,49.88,1.4,61.91,9.71,305,'Very Poor'
0,0,0,0,0,1,0,0,0,2019-05-23,44.73,111.01,1.73,21.49,12.57,12.13,0.53,53.87,6.1,104,Moderate
0,0,1,0,0,0,0,0,0,2019-10-21,53.79,117.94,11.51,5.22,11.97,6.14,0.54,19.03,0.3,111,Moderate
0,0,0,1,0,0,0,0,0,2015-09-08,63.79,219.51,25.93,38.36,60.12,27.35,1.07,61.95,9.09,217,Poor
0,0,0,0,0,0,0,0,1,2018-06-16,50.78,173.25,6.21,41.44,27.28,15.95,0.39,47.03,11.28,158,Moderate
0,0,1,0,0,0,0,0,0,2020-06-14,21.72,54.51,3.07,8.43,6.82,24.39,0.3,37.23,0.52,71,Satisfactory
0,0,0,1,0,0,0,0,0,2019-09-06,35.81,89.47,12.15,30.05,27.49,34.35,0.99,27.22,21.71,96,Satisfactory
0,0,0,0,0,0,0,1,0,2020-05-18,47.43,124.46,53.76,29.8,76.16,9.74,0.72,47.68,5.96,167,Moderate
1,0,0,0,0,0,0,0,0,2020-06-02,12.78,38.24,1.66,9.72,6.52,10.11,0.51,18.39,1.19,41,Good
1,0,0,0,0,0,0,0,0,2020-06-03,10.23,35.22,1.85,10.19,6.6,7.4,0.5,19.36,1.18,40,Good
0,0,0,1,0,0,0,0,0,2015-11-06,153.33,260.04,35.14,58.13,86.38,46.52,2.56,69.95,13.52,276,Poor
0,0,0,0,0,1,0,0,0,2018-04-05,41.51,86.82,4.05,36.55,22.52,14.68,0.67,43.49,4,92,Satisfactory
1,0,0,0,0,0,0,0,0,2020-06-06,10.14,43.39,1.33,7.06,4.83,6.2,0.42,35.22,0.55,44,Good
0,0,0,0,0,0,0,0,1,2020-03-18,33.01,98.93,7.6,48.77,31.98,10.82,0.96,15.32,19,105,Moderate
0,0,0,0,0,1,0,0,0,2020-04-20,26.47,57.08,7.86,25.39,18.67,15.19,0.38,21.8,8.43,58,Satisfactory
0,0,0,0,0,1,0,0,0,2016-12-25,61.28,103.5,8.23,58.82,17.39,19.36,0.51,63.02,0.64,106,Moderate
0,0,0,0,0,1,0,0,0,2016-09-25,21.28,37.15,10.08,43.64,10.2,31.24,0.17,21.7,0.3,66,Satisfactory
0,0,0,0,0,1,0,0,0,2019-06-14,15.94,40.79,1.83,14.46,8.74,7.89,0.32,25.63,0.86,40,Good
1,0,0,0,0,0,0,0,0,2020-06-12,4.7,12.83,1.66,10.03,6.69,8.76,0.53,34.37,0.52,47,Good
0,0,0,0,0,1,0,0,0,2017-02-28,69.06,177.21,13.34,45.33,13.98,40.73,0.23,64.43,2.94,197,Moderate
0,0,0,0,0,0,1,0,0,2020-06-07,24.22,48.4,4.92,10.9,13.06,8.74,0.39,40.49,12.85,67,Satisfactory
0,0,1,0,0,0,0,0,0,2019-10-03,29.59,71,10.47,7.86,12.9,6.24,0.71,19.05,2.43,58,Satisfactory
0,0,0,0,0,0,0,0,1,2020-01-02,49.66,90.22,3.23,29.88,18.51,11.38,1.08,59.28,8.17,94,Satisfactory
1,0,0,0,0,0,0,0,0,2020-06-17,8.73,18.33,4.64,16.26,11.66,10.3,0.38,29.47,0.54,36,Good
0,0,0,1,0,0,0,0,0,2015-10-13,97.67,189.31,25.13,48.92,64.57,35.14,1.89,73.28,16.19,260,Poor
0,0,0,0,0,0,0,1,0,2020-02-12,90.54,189.23,25.07,56.97,64.03,29.13,1,11.65,9.02,231,Poor
1,0,0,0,0,0,0,0,0,2020-06-20,16.99,45.43,1.52,9.48,6.27,8.6,0.55,41.25,1.29,55,Satisfactory
1,0,0,0,0,0,0,0,0,2020-06-21,12.74,30.83,1.66,10.27,6.81,9.45,0.59,34.95,0.77,50,Good
1,0,0,0,0,0,0,0,0,2020-06-22,17.97,50.49,2.05,12.1,8.1,10.92,0.65,30.15,1.55,46,Good
0,0,0,0,0,1,0,0,0,2019-04-03,45.6,116.3,4.55,34.95,22.16,16.25,0.67,36.41,11.7,106,Moderate
1,0,0,0,0,0,0,0,0,2020-06-24,14.88,35.33,1.86,10.59,7.15,11.62,0.59,38.01,1.03,52,Satisfactory
0,0,0,1,0,0,0,0,0,2019-06-16,42.06,160.96,11.58,20.56,21.83,24.86,0.8,46.81,12.14,205,Poor
1,0,0,0,0,0,0,0,0,2020-06-27,14.5,24.43,1.53,6.53,4.72,8.97,0.55,33.76,0.27,42,Good
0,0,0,0,0,0,0,0,1,2016-08-22,47.01,111.73,8.58,36.96,24.39,13.95,1.17,49.99,11.6,108,Moderate
0,0,0,0,0,0,0,0,1,2018-07-18,29.86,82.04,12.74,32.84,27.82,12.91,0.49,12.63,11.87,82,Satisfactory
0,0,0,0,0,1,0,0,0,2019-03-25,50.06,117.86,4.11,38.91,23.8,13.23,0.71,34.56,9.53,107,Moderate
0,0,0,0,0,1,0,0,0,2018-12-02,71.17,145.82,7.24,52.98,33.02,12.06,0.74,34.25,20.7,137,Moderate
0,0,0,1,0,0,0,0,0,2015-11-05,161.78,234.94,44.61,63.78,97.34,45.99,1.76,75.71,18.32,388,'Very Poor'
0,0,0,0,0,1,0,0,0,2020-01-18,35.01,74.36,10.46,29.5,22.59,14.58,0.48,25.43,1.61,69,Satisfactory
0,0,0,0,0,0,0,0,1,2019-12-21,72.61,145.62,10.87,38.84,29.5,13.95,1.12,71.85,8.77,136,Moderate
0,0,0,0,0,1,0,0,0,2019-02-02,62.22,117.17,3.93,47.27,28.11,16.59,0.64,29.72,13.09,118,Moderate
0,0,0,1,0,0,0,0,0,2018-09-07,42.11,87.03,30.95,37.91,49.1,32.06,1.1,28.23,36.86,117,Moderate
0,0,0,1,0,0,0,0,0,2020-03-01,42.83,91.88,20.57,40.73,41.36,31.4,0.97,39.84,22.27,105,Moderate
0,0,0,1,0,0,0,0,0,2019-05-14,58.22,124.28,11.9,37.53,30.36,33.9,1.02,54.85,21.65,217,Poor
0,0,0,0,0,0,0,0,1,2020-05-11,14.04,51.69,1.59,14.28,8.87,8.43,0.11,11.15,3.72,61,Satisfactory
0,1,0,0,0,0,0,0,0,2018-01-13,103.52,189.41,7.5,78.17,86.29,14.23,1.66,19.76,10.37,237,Poor
0,0,0,1,0,0,0,0,0,2019-06-17,40.18,137.08,13.34,27.51,26.75,26.8,0.89,40.56,15.55,126,Moderate
0,0,0,0,0,0,0,0,1,2016-07-25,22.75,58.38,11.05,37.72,26.61,16.37,0.79,32.89,9.85,84,Satisfactory
0,0,0,0,0,0,0,0,1,2020-04-14,18.97,65.8,14.74,29.57,27.71,6.95,0.11,13.23,6.59,68,Satisfactory
0,0,0,1,0,0,0,0,0,2019-09-13,33.59,83.22,9.52,29.75,25.5,28.56,0.88,27.33,16.47,103,Moderate
0,1,0,0,0,0,0,0,0,2018-01-19,61.57,131.82,5.4,77.61,96.68,14.11,1.23,20.29,7.62,126,Moderate
0,1,0,0,0,0,0,0,0,2018-01-20,70.31,154.81,5.62,76.93,82.55,13.97,1.24,21.19,8.02,129,Moderate
0,0,0,0,0,0,0,0,1,2016-10-03,42.06,113.21,16.29,43.26,34.26,12.73,0.82,42.97,12.61,133,Moderate
0,0,0,1,0,0,0,0,0,2018-11-17,135.21,255.42,38.85,51.93,61.7,40.93,1.6,36.97,32.22,292,Poor
0,0,0,0,0,1,0,0,0,2020-05-17,32.47,72.72,6.68,28.5,19.68,12.15,0.49,31.95,19.15,70,Satisfactory
0,0,0,0,0,1,0,0,0,2019-01-19,78.12,159.37,4.02,51.49,30.41,22.85,0.72,31.88,23.24,153,Moderate
0,1,0,0,0,0,0,0,0,2018-01-25,62.55,122.25,7.44,79.24,87.27,14.09,1.98,17.4,7.93,127,Moderate
0,0,0,1,0,0,0,0,0,2018-06-28,30.07,71.42,8.68,29.01,23.9,44.84,0.76,33.17,18.35,99,Satisfactory
0,1,0,0,0,0,0,0,0,2018-01-27,70.09,160.56,15.42,60.24,81.09,12.37,1.04,17.25,7.16,132,Moderate
0,1,0,0,0,0,0,0,0,2018-02-05,58.71,147.2,43.49,57.73,100.19,9.31,0.64,17.08,7.9,152,Moderate
0,0,0,0,0,1,0,0,0,2016-12-26,53.5,99.82,9.6,55.26,19.56,36.57,0.73,51.25,1.31,106,Moderate
0,0,0,1,0,0,0,0,0,2017-10-08,102.2,155.03,20.71,24.51,14.05,41.02,0.24,35.32,2.14,224,Poor
0,0,0,0,0,1,0,0,0,2018-02-09,50.05,116.97,14.25,55.81,38.89,35.08,0.87,35.92,17.15,108,Moderate
0,0,0,0,0,1,0,0,0,2015-12-13,57.34,93.23,5.24,9.76,13.55,10.46,0.86,31.37,7.01,124,Moderate
0,0,0,0,0,1,0,0,0,2015-10-26,95.22,101.17,3,0.74,2.57,11.18,0.84,48.38,5.72,210,Poor
0,0,0,0,0,0,0,0,1,2017-01-16,67.81,108.77,10.99,57.83,37.45,13.76,1.42,64.86,9.81,136,Moderate
0,0,0,0,0,0,1,0,0,2020-05-20,10.3,23.54,4.21,6.05,10.31,9.29,0.26,31.72,5.44,39,Good
0,0,0,0,0,0,0,0,1,2018-09-25,28.61,79.11,10.51,31.75,25.44,7.03,0.43,33.31,16.88,86,Satisfactory
0,0,0,1,0,0,0,0,0,2020-04-01,32.88,65.84,10.4,19.17,19.26,26.73,0.62,35.06,9.17,80,Satisfactory
0,1,0,0,0,0,0,0,0,2020-05-07,18.39,48.21,33.61,26.95,39.88,18.62,0.73,37.82,1.04,60,Satisfactory
0,0,0,0,0,1,0,0,0,2017-07-08,18.19,55.27,7.48,15.37,7.12,5,0.15,34.11,1.26,66,Satisfactory
0,1,0,0,0,0,0,0,0,2018-02-17,41.54,135.18,15.39,9.04,34.52,10.71,0.76,16.54,7.6,137,Moderate
0,0,0,0,0,1,0,0,0,2016-10-14,44.48,94.36,10.91,73.13,21.83,31.36,0.62,33.44,6.69,97,Satisfactory
0,0,0,0,0,1,0,0,0,2017-11-17,37.72,80.34,9.97,33.87,25.49,15.71,0.61,37.36,25.05,82,Satisfactory
0,1,0,0,0,0,0,0,0,2018-02-20,69.46,205.16,16.51,13.13,40.59,10.95,0.66,12.89,8.05,162,Moderate
0,1,0,0,0,0,0,0,0,2018-02-21,54.32,166.52,14.04,9.71,34.15,10.82,0.67,17.76,7.7,154,Moderate
0,0,0,1,0,0,0,0,0,2018-08-22,29.75,74.91,14.93,28.18,28.73,28.58,0.9,25.33,25.98,91,Satisfactory
0,0,0,0,0,0,1,0,0,2020-03-06,36.1,72.34,20.44,29.89,50.34,24.57,0.6,21.39,12.41,90,Satisfactory
0,0,0,1,0,0,0,0,0,2019-03-11,82.17,205.43,27.71,52.91,53.94,30.69,1.24,42.09,28.53,190,Moderate
0,0,0,0,0,1,0,0,0,2017-03-30,47.02,122.96,9.2,35.07,10.75,15.91,0.17,54.3,1.26,114,Moderate
0,1,0,0,0,0,0,0,0,2018-02-28,57.97,149.22,15.54,9.32,34.92,10.55,0.47,17.94,7.72,133,Moderate
0,0,0,0,0,1,0,0,0,2016-10-30,63.6,97.16,7.96,25.39,9.13,27.36,0.33,55.87,1.61,129,Moderate
