@relation 'city_day-weka.filters.unsupervised.attribute.NumericCleaner-min1.0E-9-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C7-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C8-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C9-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C10-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-Lfirst-last-M-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C18-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C17-Llast-weka.filters.unsupervised.attribute.Remove-R17-18-weka.filters.unsupervised.attribute.NominalToBinary-R1-weka.filters.unsupervised.attribute.Remove-R1-2,5-7,9-10,12,14,16-18,20-21,23-25-weka.filters.unsupervised.attribute.NumericToNominal-R1-9-weka.filters.unsupervised.attribute.Remove-R18,20,22-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement'

@attribute City=Amaravati {0,1}
@attribute City=Amritsar {0,1}
@attribute City=Chandigarh {0,1}
@attribute City=Delhi {0,1}
@attribute City=Gurugram {0,1}
@attribute City=Hyderabad {0,1}
@attribute City=Kolkata {0,1}
@attribute City=Patna {0,1}
@attribute City=Visakhapatnam {0,1}
@attribute Date date yyyy-MM-dd
@attribute PM2.5 numeric
@attribute PM10 numeric
@attribute NO numeric
@attribute NO2 numeric
@attribute NOx numeric
@attribute NH3 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Toluene numeric
@attribute AQI numeric
@attribute AQI_Bucket {Poor,'Very Poor',Severe,Moderate,Satisfactory,Good}

@data
0,1,0,0,0,0,0,0,0,2019-05-24,26.47,62.35,15.67,11.18,23.35,14.65,0.91,20.92,1.97,79,Satisfactory
1,0,0,0,0,0,0,0,0,2018-05-24,25.62,56.44,4.28,13.88,10.97,11.52,0.48,44.62,0.34,86,Satisfactory
0,0,0,1,0,0,0,0,0,2019-08-13,21.68,56.18,17.85,27.12,32.07,29.25,1.1,20.73,18.61,85,Satisfactory
1,0,0,0,0,0,0,0,0,2019-10-15,32.29,56.07,2.67,12.02,8.66,12.43,0.72,47.76,4.97,55,Satisfactory
0,1,0,0,0,0,0,0,0,2018-01-16,77.72,158.17,7.18,79.22,86.56,14.3,1.44,23.22,10.33,152,Moderate
0,1,0,0,0,0,0,0,0,2018-01-01,161.69,291.36,7.82,30.43,38.24,3.71,1.7,18.68,11.41,331,'Very Poor'
0,0,0,1,0,0,0,0,0,2018-07-21,50.21,95.93,17.99,36.48,37.03,43.54,0.97,32.23,32.24,114,Moderate
0,0,0,0,0,0,0,0,1,2016-08-14,28.14,93.6,10.66,34.82,24.89,13.82,1.02,35.95,8.93,101,Moderate
0,0,0,0,0,0,1,0,0,2020-03-27,48.1,83.63,5.25,14.86,20.16,18.61,0.55,60.57,7.67,106,Moderate
0,0,0,1,0,0,0,0,0,2019-08-14,33.21,58.36,16.96,31.9,33.85,29.08,1.19,31.43,21.44,93,Satisfactory
0,0,0,0,0,1,0,0,0,2019-11-30,63.81,129.5,6,40.93,26.28,17.83,0.79,24.91,14.28,127,Moderate
0,0,0,0,0,1,0,0,0,2019-02-08,58.24,133.58,8.67,48.41,32.58,14.22,0.64,29.95,18.41,114,Moderate
0,0,0,0,1,0,0,0,0,2020-06-15,54.15,117.53,5.12,12.44,10.42,5.05,0.58,94.84,2.93,155,Moderate
1,0,0,0,0,0,0,0,0,2020-02-17,29.12,54.82,3.8,14.06,10.57,18.64,0.44,41.62,1.15,66,Satisfactory
0,0,0,0,0,1,0,0,0,2018-11-18,19.06,50.4,7.14,29.19,20.29,9.77,0.43,18.99,8.96,57,Satisfactory
1,0,0,0,0,0,0,0,0,2020-02-29,35.99,59.72,1.87,10.24,6.96,13.49,0.52,51.81,0.83,65,Satisfactory
0,0,1,0,0,0,0,0,0,2020-03-25,15.43,37.65,3.62,8.88,6.15,42.77,0.52,13.78,0.19,35,Good
0,0,0,0,0,0,0,0,1,2019-07-13,34.28,118.77,11.76,41.25,31.5,6.85,0.52,10.65,11.37,110,Moderate
0,0,0,0,0,0,0,0,1,2020-06-13,22.75,86.77,3.85,38.23,22.6,9.24,0.67,27.24,8.49,81,Satisfactory
0,0,0,0,0,1,0,0,0,2016-11-24,64.38,95.85,12.59,60.39,19.27,30.2,0.64,67.2,0.65,162,Moderate
0,0,0,0,0,0,0,0,1,2019-09-11,35.28,98.36,21.98,42.02,40.22,5.6,0.95,17.79,14.41,104,Moderate
0,0,0,0,0,0,0,0,1,2019-02-20,39.61,86.76,17.41,24.55,27.22,8.72,0.72,13.42,4.32,82,Satisfactory
0,0,0,1,0,0,0,0,0,2018-01-15,177.71,309.85,32.47,52.51,2.15,54.6,1.42,59.73,7.7,352,'Very Poor'
0,0,0,1,0,0,0,0,0,2019-07-07,38.81,91.79,11.02,28.87,25.63,32.3,1.08,38.66,13.47,101,Moderate
0,0,0,0,0,1,0,0,0,2018-10-26,48.68,123.62,6.28,47.97,30.17,8.4,0.46,31.72,27.27,107,Moderate
0,0,0,1,0,0,0,0,0,2019-05-25,43.66,118.65,11.83,34.52,29.66,33.81,0.99,51.47,18.48,125,Moderate
0,0,0,1,0,0,0,0,0,2020-06-20,35.96,108.73,6.53,20.37,17.92,26.38,0.8,36.24,14.47,158,Moderate
0,0,0,0,0,0,0,0,1,2020-04-10,23.62,68.95,11.17,33.43,26.86,7.32,0.11,21.47,7.85,69,Satisfactory
0,1,0,0,0,0,0,0,0,2018-11-21,93.43,147.22,19.47,28.7,46.17,6.87,0.01,14.99,1.94,140,Moderate
0,0,0,0,0,0,0,1,0,2020-03-25,73.42,121.38,52.49,47.99,66.72,14.13,1.74,21.77,5.5,166,Moderate
0,1,0,0,0,0,0,0,0,2019-08-05,31.11,54.02,8.11,9.13,15.87,10.09,0.24,10.51,1.09,59,Satisfactory
0,0,0,0,0,0,0,0,1,2019-02-03,85.53,245.56,28.37,65.16,57.72,13.92,1.06,60.92,6.65,205,Poor
0,0,0,0,0,0,0,0,1,2018-07-12,25.83,70.56,19.44,43.68,38.33,16.21,0.85,9.06,11.93,84,Satisfactory
0,0,0,0,0,1,0,0,0,2020-06-11,19.96,45.14,7.54,23.97,17.06,19.95,0.27,13.48,8.63,42,Good
0,0,0,0,0,1,0,0,0,2016-11-12,61.83,104.38,9.26,53.12,16.3,39.06,0.61,92.1,1.54,152,Moderate
0,0,0,1,0,0,0,0,0,2017-10-01,68.47,120.56,25.43,28.66,14.66,50.15,0.46,32.9,2.34,131,Moderate
1,0,0,0,0,0,0,0,0,2019-03-12,27,90.58,5.03,15.67,12.51,9.74,0.41,27.15,6.81,74,Satisfactory
1,0,0,0,0,0,0,0,0,2020-02-12,59.61,94.82,2.4,17.03,11.02,19.76,0.67,55.77,3.79,86,Satisfactory
0,1,0,0,0,0,0,0,0,2018-06-08,54.7,175.81,57.62,29.71,39.7,5.39,2.1,32.46,2.79,148,Moderate
0,0,0,0,0,0,0,0,1,2019-05-06,67.2,216.54,7.84,31.58,23.17,31.93,0.9,26.11,4.32,190,Moderate
0,0,0,0,0,1,0,0,0,2019-12-16,50.84,100.38,8.91,39.89,27.36,14.67,0.75,25.47,4.9,96,Satisfactory
0,0,0,1,0,0,0,0,0,2019-11-18,108.4,181.67,29.18,40.05,49.47,29.79,1.26,30.33,20.7,245,Poor
0,0,0,0,0,0,0,0,1,2016-11-12,56,94,16.46,60.94,43,16.97,1.62,67.32,12.78,132,Moderate
0,0,0,0,0,0,0,0,1,2017-01-28,90.15,165.54,53.09,46.57,66.39,12.61,1.57,40.84,19.62,178,Moderate
0,0,1,0,0,0,0,0,0,2020-03-27,18.86,34.12,2.98,9.17,6.85,40.12,0.5,10.49,0.16,40,Good
0,0,0,0,0,0,0,0,1,2019-01-03,148.04,285.83,25.44,103.9,75.95,16.96,1.38,93.29,9.61,319,'Very Poor'
0,0,0,1,0,0,0,0,0,2019-05-05,101.25,249.97,39.94,55.16,57.99,22.41,1.51,52.97,20.52,231,Poor
1,0,0,0,0,0,0,0,0,2019-11-17,63.97,109.47,2.43,18.14,11.62,11.38,0.83,37.65,4.76,127,Moderate
0,0,0,0,0,1,0,0,0,2018-01-25,68.8,155.17,12.11,54.52,38.56,23.83,0.89,45.4,32.98,139,Moderate
0,0,0,1,0,0,0,0,0,2020-05-29,24.62,66.66,5.14,19.02,14.69,32.19,0.77,47.48,10.48,129,Moderate
0,1,0,0,0,0,0,0,0,2019-11-15,103.87,180.68,17.23,10,27.24,12.98,0.65,9.71,2.72,317,'Very Poor'
1,0,0,0,0,0,0,0,0,2018-09-26,24.08,45.81,8.17,27.49,21.37,18.56,0.84,27.49,0.07,62,Satisfactory
0,0,0,0,0,0,0,0,1,2019-09-14,39.35,93.44,8.6,39.29,28.02,6.93,0.73,28.48,11.06,107,Moderate
1,0,0,0,0,0,0,0,0,2020-02-18,31.68,62.23,2.77,14.53,9.98,18.14,0.48,37.94,1.51,66,Satisfactory
0,0,0,0,0,1,0,0,0,2019-04-18,43.07,109.83,3.22,33.19,20.12,14.45,0.61,42.42,14.37,96,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-01,12.25,26.47,2.32,10.86,7.53,39.2,0.4,14.86,0.13,32,Good
0,0,0,1,0,0,0,0,0,2018-08-30,41.26,95.47,21.4,28.28,34.45,29.82,0.95,27.06,30.81,97,Satisfactory
0,0,0,0,0,1,0,0,0,2019-01-14,74.37,132.9,3.09,39.21,23.01,19.81,0.66,37.84,8.85,146,Moderate
0,0,0,0,0,1,0,0,0,2018-05-22,42.68,108.84,1.61,27.06,15.7,13.64,0.69,56.37,4.3,120,Moderate
0,0,0,0,0,1,0,0,0,2019-12-29,80.23,149.05,11.11,44.53,31.18,13.85,0.79,32.58,4.6,158,Moderate
0,1,0,0,0,0,0,0,0,2019-11-14,148.61,260.33,17.22,10.09,27.31,12.99,0.56,10.01,3.2,334,'Very Poor'
0,0,0,0,0,1,0,0,0,2017-11-18,66.82,71.59,10.05,32.58,24.83,13.28,0.65,37.79,18.83,106,Moderate
0,0,0,0,0,0,0,0,1,2019-06-01,45.29,106.33,7.38,29.3,21.59,8.43,0.76,30.85,8.09,103,Moderate
0,0,0,0,0,1,0,0,0,2019-10-02,31.98,69.4,3.54,21.43,12.22,11.43,0.53,19.45,4.63,72,Satisfactory
0,0,1,0,0,0,0,0,0,2020-04-22,11.29,24.44,3.23,12.47,9.09,43.25,0.58,23.17,0.56,41,Good
0,0,0,0,0,0,1,0,0,2020-02-27,45,89.71,19.39,45.61,65.07,28.23,0.67,37.56,16.74,91,Satisfactory
0,0,0,0,0,0,0,0,1,2018-02-07,62.76,139.55,23.22,49.41,45.16,18.36,0.66,21.18,17.02,136,Moderate
0,0,0,1,0,0,0,0,0,2019-02-18,109.11,215.05,32.98,56.12,56.8,33.82,1.18,33.69,26.07,278,Poor
0,1,0,0,0,0,0,0,0,2018-06-03,67.25,199.98,0.76,8.4,8.35,1.58,1.24,23.36,2.46,164,Moderate
0,0,0,0,0,1,0,0,0,2019-06-11,12.39,38.63,2.03,19.18,11.83,9.94,0.36,38.66,5.28,60,Satisfactory
0,0,0,0,0,1,0,0,0,2016-02-23,65.95,107.3,3.32,10.53,12.46,10.46,0.82,43.44,5.04,235,Poor
1,0,0,0,0,0,0,0,0,2018-01-14,86.96,129.99,3.65,28.32,18.03,21.23,0.05,62.6,6.93,186,Moderate
0,0,0,0,0,1,0,0,0,2018-05-21,48.33,137.04,1.95,32.24,18.72,14.11,0.91,59.66,3.85,132,Moderate
0,0,0,0,0,0,0,0,1,2017-02-27,68,134.8,15.89,33.52,30.71,10.38,1.22,32.05,8.88,160,Moderate
0,0,0,1,0,0,0,0,0,2019-11-26,114.27,225.78,49.17,53.83,73.89,37.04,1.41,39.21,38.41,284,Poor
0,0,0,1,0,0,0,0,0,2018-07-31,50.59,165.4,15.59,28.84,30.1,41.94,0.91,27.81,24.33,135,Moderate
1,0,0,0,0,0,0,0,0,2019-01-10,115.23,198.47,14.96,113.39,72.47,7.38,0.78,20.07,0.23,270,Poor
0,0,0,1,0,0,0,0,0,2019-01-29,142,235.85,33.51,51.47,58.67,36.19,1.24,33.83,27.11,297,Poor
0,0,0,0,0,1,0,0,0,2017-07-04,15.53,48.65,7.46,13.28,6.56,3.57,0.15,29.3,0.45,57,Satisfactory
0,0,0,0,0,1,0,0,0,2019-10-21,22.03,46.72,3.98,21.12,13.29,7.59,0.51,20.2,5.31,53,Satisfactory
0,0,0,0,0,1,0,0,0,2019-08-10,11.94,36.04,2.51,15.1,10.03,8.7,0.32,19.37,0.54,45,Good
0,0,0,1,0,0,0,0,0,2019-04-28,76.44,285.73,17.66,40.9,35.31,25.63,1.06,54,25.12,269,Poor
0,0,0,1,0,0,0,0,0,2019-05-10,95.07,320.44,16,38.05,34.62,25.68,1.03,52.66,21.93,333,'Very Poor'
0,0,0,0,0,1,0,0,0,2020-04-08,19.94,43.45,16.92,20.46,21.26,18.78,0.41,36.03,5.92,56,Satisfactory
0,0,0,1,0,0,0,0,0,2019-12-18,144,214.88,29.59,44.41,48.79,51.81,1.24,32.08,22.85,273,Poor
0,0,0,0,0,0,0,1,0,2020-01-31,62.05,108.79,51.93,40.28,90.82,31.98,0.82,14.83,7.22,218,Poor
0,1,0,0,0,0,0,0,0,2020-01-01,94.38,137.93,9.91,10.38,18.95,5.1,0.42,40.21,2.4,184,Moderate
0,0,0,0,0,0,0,0,1,2020-04-17,15.84,63.94,12.65,31.67,27.13,7.52,0.11,12.02,4.85,74,Satisfactory
0,0,0,1,0,0,0,0,0,2017-10-13,137.42,207.87,31.87,29.16,14.41,45.28,0.33,37.98,2.34,246,Poor
0,0,0,0,0,0,0,0,1,2019-06-25,22.96,61.28,7.14,26.62,19.97,5.84,0.64,11.66,7.76,60,Satisfactory
0,0,0,0,0,0,1,0,0,2020-07-01,10.53,31.58,6.25,10.01,16.29,12.87,0.3,15.52,10.25,45,Good
0,1,0,0,0,0,0,0,0,2020-06-05,20.75,29.73,24.69,21.48,34.62,14.25,0.72,40.04,1.1,56,Satisfactory
0,0,0,0,0,1,0,0,0,2020-03-26,29,60.99,7.92,12.23,11.39,9.25,0.37,29.13,7.17,59,Satisfactory
0,0,1,0,0,0,0,0,0,2020-01-09,28.35,47.36,3.41,11.19,8.54,35.22,0.44,12.51,0.37,49,Good
0,1,0,0,0,0,0,0,0,2020-03-15,25.65,83.27,17.4,12.99,27.07,12.15,0.73,32.95,1.87,79,Satisfactory
0,0,1,0,0,0,0,0,0,2019-11-27,32.56,64.7,18.8,52.22,70.53,5,0.85,5.34,2.22,88,Satisfactory
0,1,0,0,0,0,0,0,0,2018-02-16,68.32,181.17,18.6,30.42,53.75,13.4,1.53,12.65,7.47,129,Moderate
0,0,0,0,0,1,0,0,0,2017-11-30,64.72,121.51,9.05,45.03,30.5,13.13,0.82,60.26,12.16,140,Moderate
0,0,0,1,0,0,0,0,0,2018-08-16,36.49,88.06,18.67,29.32,33.72,40.19,1.21,31.87,38.17,109,Moderate
0,0,0,0,0,1,0,0,0,2017-03-08,45.6,118.95,8.68,28.85,8.91,16.96,0.13,57.87,1.85,124,Moderate
0,0,0,0,0,0,0,0,1,2017-03-04,52.09,115.14,11.88,40.5,31.17,9.64,1.16,34.81,8.86,159,Moderate
1,0,0,0,0,0,0,0,0,2019-07-31,10.62,26.84,2.17,4.4,4.19,2.59,0.38,24.46,0.88,29,Good
1,0,0,0,0,0,0,0,0,2017-11-29,72.47,114.84,5.23,23.2,16.59,12.25,0.16,109.74,4.71,173,Moderate
0,0,0,0,0,1,0,0,0,2020-05-18,31.05,71.9,4.88,27.66,17.21,13.06,0.43,35.11,10.28,72,Satisfactory
0,0,0,0,0,0,0,0,1,2018-05-24,13.64,50.59,10.64,22.38,20.56,10.12,0.35,9.98,9.89,47,Good
0,0,0,0,0,0,0,0,1,2017-11-15,13.1,27.08,5.88,14.82,12.59,3.82,0.74,42.26,4.33,85,Satisfactory
1,0,0,0,0,0,0,0,0,2018-12-02,70.89,125.4,3.58,68.12,39.14,1.79,1.17,29.82,0.44,160,Moderate
0,0,0,1,0,0,0,0,0,2019-03-07,104.61,212.7,55.04,51.9,78.33,32.79,1.48,39.32,40.26,228,Poor
0,0,0,1,0,0,0,0,0,2020-06-12,64,152.7,12.41,30.05,29.74,38.64,1.06,43.37,19.86,152,Moderate
0,0,0,0,0,0,0,0,1,2018-03-21,60.63,120.63,14.38,46.99,36.83,14.27,0.76,10.8,9.51,107,Moderate
0,1,0,0,0,0,0,0,0,2018-02-08,67.11,160.02,18.92,49.05,71.77,4.75,0.61,14.43,8.26,141,Moderate
0,0,0,1,0,0,0,0,0,2017-10-16,152.61,213.98,48.82,58.53,40.14,51.88,1.02,30.49,3.42,310,'Very Poor'
0,0,0,0,0,0,0,0,1,2019-04-04,27.02,103.61,20.57,32.42,33.96,4.97,0.87,4.48,4.9,91,Satisfactory
0,0,0,0,0,0,0,0,1,2020-01-13,100.48,234.22,20.91,69.61,54.02,14.55,1.41,75.43,11.51,178,Moderate
0,0,0,0,0,1,0,0,0,2017-08-16,20.12,56.17,7.78,12.73,6.88,4.92,0.18,32.41,2.13,63,Satisfactory
0,0,0,1,0,0,0,0,0,2019-12-17,93.07,140.23,27.2,32.7,40.32,46.78,1.07,24.27,14.12,178,Moderate
0,0,0,0,0,1,0,0,0,2019-05-01,36.43,111.66,2.86,24.25,15.02,15.53,0.56,40.78,4.44,96,Satisfactory
0,1,0,0,0,0,0,0,0,2018-03-15,27.42,104.51,14.66,6.89,27.71,8.26,1.31,34.72,0.98,119,Moderate
0,0,0,0,0,1,0,0,0,2019-11-29,62.42,117.76,7.57,44.76,29.05,16.02,0.79,28.58,9.39,129,Moderate
1,0,0,0,0,0,0,0,0,2018-08-15,15.32,45.04,3.13,10.48,8.12,15.07,0.88,14.12,0.06,52,Satisfactory
0,0,0,0,0,0,0,0,1,2016-11-06,48.11,92.4,13.64,45.09,32.12,8.72,1.05,38.94,8.04,83,Satisfactory
0,0,0,0,0,1,0,0,0,2016-10-25,64.18,103.01,11.65,68.11,20.88,30.24,0.38,27.18,1.27,114,Moderate
0,0,0,0,0,0,0,0,1,2016-12-13,48.07,84.67,3.86,18.08,13.73,10.72,0.96,93.76,4.75,117,Moderate
0,0,0,0,0,0,0,0,1,2020-01-07,54.65,102.77,3.13,27.04,16.93,13.21,0.95,69.69,6.96,100,Satisfactory
0,0,0,1,0,0,0,0,0,2018-10-01,65.78,177.08,30.83,40.86,47.61,31.58,1.13,38.52,45.58,148,Moderate
0,0,0,0,0,0,0,0,1,2020-04-23,8.41,37.46,10.88,24.6,21.92,8.31,0.11,9.79,8.83,36,Good
0,1,0,0,0,0,0,0,0,2018-12-14,43.93,100.62,25.34,30.82,44.51,7.94,0.02,16.43,0.97,99,Satisfactory
0,0,0,0,0,0,0,0,1,2019-05-30,33.91,103.26,6.99,42.39,28.22,2.52,0.8,23.55,6.86,111,Moderate
0,0,0,0,0,1,0,0,0,2017-05-25,39.09,115.26,4.42,45.01,10.87,25.52,0.09,47.08,0.59,127,Moderate
1,0,0,0,0,0,0,0,0,2018-08-13,9.28,16.42,5.01,7.85,8.31,14.27,0.92,12.29,0.03,57,Satisfactory
0,0,0,0,0,1,0,0,0,2019-05-16,36.62,102.17,3.4,28.08,17.53,16.04,0.61,38.79,22.47,93,Satisfactory
1,0,0,0,0,0,0,0,0,2019-02-09,65.56,128.56,6.38,23.26,17.36,16.81,0.86,34.16,0.05,115,Moderate
0,0,0,0,0,1,0,0,0,2019-01-15,75.13,145.13,3.24,42.04,24.66,23.37,0.75,35.6,26.28,147,Moderate
0,0,0,1,0,0,0,0,0,2018-08-06,50.64,131.76,19.28,26.59,32.23,45.36,0.9,27.42,22.79,166,Moderate
1,0,0,0,0,0,0,0,0,2018-10-29,48.33,115.41,1.38,36.77,20.23,15.37,1.16,37.42,0.22,118,Moderate
1,0,0,0,0,0,0,0,0,2018-01-27,77.78,131.14,6.1,43.84,28.33,26.3,0.09,43.26,6.61,162,Moderate
0,0,0,0,0,1,0,0,0,2016-09-22,13.08,34.21,10.23,37.98,11.32,9.41,0.1,26.59,0.7,52,Satisfactory
0,0,0,0,0,1,0,0,0,2018-11-03,25.96,59.8,6.81,32.84,22.01,10.51,0.48,23.14,11.06,58,Satisfactory
0,0,0,0,0,1,0,0,0,2017-07-25,14.04,56.61,5.28,10.9,5.85,10.26,0.17,25.83,0.87,55,Satisfactory
0,0,0,0,0,0,0,0,1,2020-02-23,48.43,125.81,2.4,45.51,25.79,13.76,1.06,22.46,15.98,117,Moderate
0,0,0,0,0,1,0,0,0,2017-03-21,61.33,191.22,13.78,50.59,14.69,33.24,0.17,41.21,3.57,145,Moderate
0,0,0,0,0,1,0,0,0,2018-08-06,26.91,71.45,5,23.75,16.3,18.49,0.29,16.55,3.87,72,Satisfactory
0,0,0,0,0,0,0,0,1,2018-08-29,48.18,133.73,10.11,38.12,28.09,9.07,1.11,16.78,10.93,118,Moderate
0,1,0,0,0,0,0,0,0,2019-12-08,67,114.79,11.94,12.9,21.4,5.63,0.74,20.02,3.99,123,Moderate
0,0,0,0,0,0,0,0,1,2018-10-22,107.88,250.11,11.74,57.23,39.99,16.5,0.79,85.98,12.14,236,Poor
0,0,0,0,0,0,0,0,1,2016-08-30,10.56,35.2,8.47,12.97,12.65,9.48,0.47,38.43,5.66,60,Satisfactory
0,0,0,0,0,0,0,0,1,2018-01-12,128.34,254.08,34.94,69.88,65.57,21.94,1.64,50.55,7.25,305,'Very Poor'
1,0,0,0,0,0,0,0,0,2019-10-08,23.31,39.09,2.21,12.18,8.29,17.46,0.55,31.69,1.04,50,Good
0,0,0,0,0,0,0,0,1,2019-05-27,31.75,127.6,7.55,34.42,24.46,3.11,0.79,32.66,2.7,120,Moderate
0,0,1,0,0,0,0,0,0,2019-11-17,42.54,70.69,3.11,9.85,12.88,0.65,0.42,17.13,2.63,94,Satisfactory
0,0,0,0,0,0,0,0,1,2018-08-02,40.26,109.01,9.59,34.1,25.94,8.08,0.33,19.84,10.82,117,Moderate
1,0,0,0,0,0,0,0,0,2019-04-26,27.98,79.71,2.79,18.31,12.1,8.01,0.51,34.54,1.79,79,Satisfactory
0,0,0,0,0,1,0,0,0,2015-12-11,24.85,64.47,8.58,12.14,19.29,10.5,0.91,20.59,5.26,101,Moderate
0,0,0,1,0,0,0,0,0,2019-11-17,96.34,165.5,14.48,33.78,32.29,29.55,0.92,27.01,16.76,273,Poor
0,0,0,0,0,0,0,0,1,2018-07-03,38.8,86.26,2.42,44.72,25.19,11.77,0.5,18.01,15.15,80,Satisfactory
1,0,0,0,0,0,0,0,0,2019-05-25,40.04,98.75,1.7,17.31,10.2,4.07,0.89,48.85,1.82,108,Moderate
0,0,0,0,0,1,0,0,0,2015-11-27,83.12,115.67,7.2,16.36,21.79,8.93,1.1,33.04,6.92,172,Moderate
0,0,0,0,0,1,0,0,0,2018-02-07,56.76,135.34,22.03,72.8,56.56,24.6,0.99,39.53,35.02,125,Moderate
0,0,0,0,0,0,0,0,1,2018-04-18,19.46,66.45,17.02,31.74,30.71,10.66,0.51,14.73,9.06,71,Satisfactory
0,0,0,0,0,0,0,0,1,2017-04-08,45.08,98,17,18.38,23.54,9.31,1.71,16.39,9.1,149,Moderate
0,0,1,0,0,0,0,0,0,2020-01-27,70.05,123.37,26.66,18.67,31.12,36.16,0.98,9.31,0.36,93,Satisfactory
0,0,0,0,0,0,0,0,1,2017-12-29,52.25,103.4,9.07,52.56,35.2,11.33,1.08,52.57,6.08,160,Moderate
0,1,0,0,0,0,0,0,0,2019-01-09,37.34,88.8,16.81,21.51,32.36,5.7,0.04,9.01,1.19,75,Satisfactory
1,0,0,0,0,0,0,0,0,2018-04-02,24.23,52.06,4.32,14.33,11.23,8.17,0.56,23.86,1.38,55,Satisfactory
0,0,0,1,0,0,0,0,0,2019-09-05,33.9,90.44,9.99,29.09,25.41,33.31,0.97,28.87,20.2,118,Moderate
0,0,0,1,0,0,0,0,0,2020-02-01,112.13,201.19,49.25,44.25,67.5,35.95,1.26,29.22,26.67,244,Poor
1,0,0,0,0,0,0,0,0,2019-10-23,11.75,23.54,3.84,13.51,10.4,8.03,0.72,23.48,1.74,71,Satisfactory
0,1,0,0,0,0,0,0,0,2020-06-16,37,119.96,19.94,16.04,26.67,13.83,0.68,31.49,1.02,110,Moderate
0,0,0,1,0,0,0,0,0,2019-08-31,57.16,123.23,18.34,40.79,40.39,38.62,1.41,33.71,26.9,123,Moderate
0,0,0,0,0,0,0,1,0,2020-01-03,150.5,193.93,40.49,31.59,70.31,33.33,2.17,16.89,2.37,356,'Very Poor'
0,0,0,0,0,1,0,0,0,2020-06-17,10.31,20.97,5.89,18.86,13.65,9.94,0.28,14.37,1.66,29,Good
0,0,0,0,0,1,0,0,0,2020-02-08,38.5,82.42,13.62,28.55,24.59,16.84,0.45,22.27,1.04,79,Satisfactory
0,0,0,0,0,0,0,0,1,2020-01-05,16.07,43.09,3.03,18.26,12.18,10.5,0.84,52.07,5.03,61,Satisfactory
1,0,0,0,0,0,0,0,0,2019-02-23,43.16,149.98,43.76,28.73,50.94,9.94,0.8,31.72,0.07,126,Moderate
1,0,0,0,0,0,0,0,0,2019-01-16,108.43,159.44,3.49,50.62,29.77,17.97,0.7,24.73,0.13,274,Poor
0,0,0,0,0,1,0,0,0,2018-05-27,26.11,69.28,3.38,26.65,16.54,12.52,0.78,49.07,8.83,83,Satisfactory
0,0,0,0,0,0,0,0,1,2017-03-07,24.57,58.88,17.16,18.35,23.66,8.27,1.08,11.06,4.88,118,Moderate
0,0,0,0,0,1,0,0,0,2018-02-11,50.55,88.76,3.74,28.9,17.89,27.82,0.6,34.88,4.53,100,Satisfactory
0,0,0,0,0,0,0,0,1,2019-02-13,59.6,124.4,4.22,33.96,21.5,10.85,0.78,91.09,2.38,122,Moderate
0,0,0,1,0,0,0,0,0,2019-07-10,69.21,278.71,13.97,31.36,29.11,33.73,1.04,28.65,16.29,150,Moderate
0,0,0,0,0,1,0,0,0,2015-10-16,118.66,116.1,1.44,1.87,2.75,7.46,0.87,35.3,8.12,266,Poor
0,1,0,0,0,0,0,0,0,2018-03-21,20.96,75.37,13.85,4.88,22.74,5.64,0.84,29.63,2.82,106,Moderate
0,0,0,1,0,0,0,0,0,2018-07-25,34.7,80.13,15.59,27.58,28.48,39.46,0.81,21.39,26.71,90,Satisfactory
0,0,0,0,0,1,0,0,0,2019-01-24,59.22,112.52,4.03,40.03,23.4,18.59,0.58,29.43,7.54,112,Moderate
1,0,0,0,0,0,0,0,0,2019-11-24,76.12,111.89,1.96,16.19,10.21,11.83,0.83,51.68,8.57,136,Moderate
